origin_name,verify_name,url
“雅克布?范?希姆斯柯克”（Jacob van Heernskerck）级导弹护卫舰,<em>雅克布</em>,/item/%E9%9B%85%E5%85%8B%E5%B8%83%C2%B7%E8%8C%83%C2%B7%E5%B8%8C%E5%A7%86%E6%96%AF%E6%9F%AF%E5%85%8B%E7%BA%A7%E5%AF%BC%E5%BC%B9%E6%8A%A4%E5%8D%AB%E8%88%B0
“卡雷尔?多尔曼”（Karel Doorman）级导弹护卫舰,<em>卡雷尔</em>,https://baike.baidu.com/item/%E5%8D%A1%E9%9B%B7%E5%B0%94%C2%B7%E5%A4%9A%E5%B0%94%E6%9B%BC%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0/15167239
多任务护卫舰(法国、意大利),欧洲,https://baike.baidu.com/item/%E6%AC%A7%E6%B4%B2%E5%A4%9A%E4%BB%BB%E5%8A%A1%E6%8A%A4%E5%8D%AB%E8%88%B0/9128319
“文莱”(Bnnei)级导弹轻型护卫舰,<em>文莱</em>,https://baike.baidu.com/item/%E6%96%87%E8%8E%B1%E7%9A%87%E5%AE%B6%E6%B5%B7%E5%86%9B/10722955
“花月”(Floréal）级导弹护卫舰,<em>花月级护卫舰</em>,https://baike.baidu.com/item/%E8%8A%B1%E6%9C%88%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0/7346548
“萨克森”(sachsen)级(124型)导弹护卫舰,<em>萨克森级护卫舰</em>,https://baike.baidu.com/item/%E8%90%A8%E5%85%8B%E6%A3%AE%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0/10313379
“戈达瓦里”级导弹护卫舰,印度“,https://baike.baidu.com/item/%E5%8D%B0%E5%BA%A6%E2%80%9C%E6%88%88%E8%BE%BE%E7%93%A6%E9%87%8C%E2%80%9D%E7%BA%A7%E5%AF%BC%E5%BC%B9%E6%8A%A4%E5%8D%AB%E8%88%B0/15151179
“科顿艾尔”(Kontenaer)级导弹护卫舰,<em>科顿艾尔级护卫舰</em>,https://baike.baidu.com/item/%E7%A7%91%E9%A1%BF%E8%89%BE%E5%B0%94%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0/12607993
“泰提斯”（Thetis）级通用护卫舰,伊万·休特菲尔德级,https://baike.baidu.com/item/%E4%BC%8A%E4%B8%87%C2%B7%E4%BC%91%E7%89%B9%E8%8F%B2%E5%B0%94%E5%BE%B7%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0/6019956
“拉斐特”级导弹护卫舰,“拉斐特”级导弹护卫舰,https://baike.baidu.com/item/%E2%80%9C%E6%8B%89%E6%96%90%E7%89%B9%E2%80%9D%E7%BA%A7%E5%AF%BC%E5%BC%B9%E6%8A%A4%E5%8D%AB%E8%88%B0
“塔尔瓦”(Talwar)级(1235.6／17工程)导弹护卫舰,11356型,https://baike.baidu.com/item/11356%E5%9E%8B%E6%8A%A4%E5%8D%AB%E8%88%B0/4553038
“什瓦利克”（Shivalik）级（17工程）护卫舰,<em>什瓦利克级护卫舰</em>,/item/%E4%BB%80%E7%93%A6%E5%88%A9%E5%85%8B%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0
“纳努契卡”级导弹护卫舰,<em>纳努契卡级导弹</em>,https://baike.baidu.com/item/%E7%BA%B3%E5%8A%AA%E5%A5%91%E5%8D%A1%E7%BA%A7%E5%AF%BC%E5%BC%B9%E8%89%87/1167275
“法塔希拉”（Fatahillah）级导弹护卫舰,<em>法塔希拉级护卫舰</em>,https://baike.baidu.com/item/%E6%B3%95%E5%A1%94%E5%B8%8C%E6%8B%89%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0/1426976
“麦纳麦”／“胜利”／“默里·吉布”级轻型导弹护卫舰,阿联酋“拜努纳”,https://baike.baidu.com/item/%E9%98%BF%E8%81%94%E9%85%8B%E2%80%9C%E6%8B%9C%E5%8A%AA%E7%BA%B3%E2%80%9D%E7%BA%A7%E8%BD%BB%E5%9E%8B%E6%8A%A4%E5%8D%AB%E8%88%B0/8604958
“范·斯佩克”(Vanspeijk)级导弹护卫舰,<em>范·斯佩克级护卫舰</em>,/item/%E8%8C%83%C2%B7%E6%96%AF%E4%BD%A9%E5%85%8B%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0
“毒蜘蛛”I/II/III级轻型导弹护卫舰,<em>毒蜘蛛级护卫舰</em>,https://baike.baidu.com/item/%E6%AF%92%E8%9C%98%E8%9B%9B%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0/12599007
“巴罗索”级导弹护卫舰,巴西“,https://baike.baidu.com/item/%E5%B7%B4%E8%A5%BF%E2%80%9C%E5%B7%B4%E7%BD%97%E7%B4%A2%E2%80%9D%E7%BA%A7%E8%BD%BB%E5%9E%8B%E6%8A%A4%E5%8D%AB%E8%88%B0/2964828
“罗津”级导弹护卫舰,“罗津”级导弹护卫舰,https://baike.baidu.com/item/%E2%80%9C%E7%BD%97%E6%B4%A5%E2%80%9D%E7%BA%A7%E5%AF%BC%E5%BC%B9%E6%8A%A4%E5%8D%AB%E8%88%B0
“伊哈乌玛”级轻型导弹护卫舰,<em>伊哈乌玛级轻型导弹护卫舰</em>,/item/%E4%BC%8A%E5%93%88%E4%B9%8C%E7%8E%9B%E7%BA%A7%E8%BD%BB%E5%9E%8B%E5%AF%BC%E5%BC%B9%E6%8A%A4%E5%8D%AB%E8%88%B0
“女将”(Amazon）导弹护卫舰通用护卫舰,21型,https://baike.baidu.com/item/21%E5%9E%8B%E6%8A%A4%E5%8D%AB%E8%88%B0/10589571
“帕契姆”级反潜护卫舰,帕希姆级,/item/%E5%B8%95%E5%B8%8C%E5%A7%86%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0
“奥斯陆”级导弹护卫舰,<em>奥斯陆级护卫舰</em>,https://baike.baidu.com/item/%E5%A5%A5%E6%96%AF%E9%99%86%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0/12584947
“西北风”级导弹护卫舰,“西北风”级导弹护卫舰,https://baike.baidu.com/item/%E2%80%9C%E8%A5%BF%E5%8C%97%E9%A3%8E%E2%80%9D%E7%BA%A7%E5%AF%BC%E5%BC%B9%E6%8A%A4%E5%8D%AB%E8%88%B0
“阿尔万德”(Alvand)级导弹护卫舰,<em>阿尔万德级护卫舰</em>,/item/%E9%98%BF%E5%B0%94%E4%B8%87%E5%BE%B7%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0
“狼”（Lupo）级导弹护卫舰,<em>狼级护卫舰</em>,https://baike.baidu.com/item/%E7%8B%BC%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0/10500658
 “蔚山” (UlSan)级导弹护卫舰,<em>蔚山级护卫舰</em>,https://baike.baidu.com/item/%E8%94%9A%E5%B1%B1%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0/380713
“弗里德约夫·南森”（Fridtjof Nansen）级（SMP 6088工程）导弹护卫舰,去网页搜索：,https://baike.baidu.com/item/%E5%8D%97%E6%A3%AE%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0%E9%A6%96%E8%88%B0%E2%80%9C%E5%BC%97%E9%87%8C%E5%BE%B7%E7%BA%A6%E5%A4%AB%C2%B7%E5%8D%97%E6%A3%AE%E2%80%9D%E5%8F%B7/2225445?fr=aladdin
“布朗斯坦”(Bronstin)级通用护卫舰,<em>布朗斯坦级护卫舰</em>,/item/%E5%B8%83%E6%9C%97%E6%96%AF%E5%9D%A6%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0
“阿武隈”级导弹护卫舰,日本,https://baike.baidu.com/item/%E6%97%A5%E6%9C%AC%E9%98%BF%E6%AD%A6%E9%9A%88%E7%BA%A7%E5%AF%BC%E5%BC%B9%E6%8A%A4%E5%8D%AB%E8%88%B0/582903
“华欣”(Hua Hin)级轻型护卫舰,<em>华欣级护卫舰</em>,https://baike.baidu.com/item/%E5%8D%8E%E6%AC%A3%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0/12578986
“克里瓦克”（Krivak）I／II／III级 导弹护卫舰,“,https://baike.baidu.com/item/%E2%80%9C%E5%85%8B%E9%87%8C%E7%93%A6%E5%85%8B%E2%80%9D%E7%BA%A7%E5%AF%BC%E5%BC%B9%E6%8A%A4%E5%8D%AB%E8%88%B0/5911734
“科尼”(Koni)I／II／III级（1159型)通用护卫舰,<em>1159型护卫舰</em>,https://baike.baidu.com/item/1159%E5%9E%8B%E6%8A%A4%E5%8D%AB%E8%88%B0/12787489
“卡农”（cannon）级通用护卫舰,<em>卡农级护卫舰</em>,/item/%E5%8D%A1%E5%86%9C%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0
“石狩”／“夕张”级导弹护卫舰,<em>夕张级护卫舰</em>,https://baike.baidu.com/item/%E5%A4%95%E5%BC%A0%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0/7358821
泰拖尔”(Tetal)／“泰拖尔”改进型护卫舰,<em>泰拖尔</em>,/item/%E6%B3%B0%E6%8B%96%E5%B0%94%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0
“马拉塞斯蒂”(Marasesti)  级导弹护卫舰,<em>马拉塞斯蒂</em>,/item/%E9%A9%AC%E6%8B%89%E5%A1%9E%E6%96%AF%E8%92%82%E5%8F%B7%E9%A9%B1%E9%80%90%E8%88%B0
“西湖”（Soho）级导弹护卫舰,朝鲜苏湖级,https://baike.baidu.com/item/%E6%9C%9D%E9%B2%9C%E8%8B%8F%E6%B9%96%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0/2240030
“格里莎”Ⅱ/Ⅲ/V级护卫舰,<em>格里莎级</em>,https://baike.baidu.com/item/%E6%A0%BC%E9%87%8C%E8%8E%8E%E7%BA%A7%E5%AF%BC%E5%BC%B9%E6%8A%A4%E5%8D%AB%E8%88%B0/10313162
“昭披耶”级,<em>昭披耶</em>,/item/%E6%98%AD%E6%8A%AB%E8%80%B6%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
“吉打”(Kedah)级轻型护卫舰,<em>吉打级护卫舰</em>,https://baike.baidu.com/item/%E5%90%89%E6%89%93%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0/3895947
“维斯比”（Visby）级轻型护卫舰,<em>维斯比级</em>,https://baike.baidu.com/item/%E7%BB%B4%E6%96%AF%E6%AF%94%E7%BA%A7%E5%B7%A1%E9%80%BB%E8%88%B0/13779356
“布劳什威格” (Braunschweig)级(K 130型)导弹轻型护卫舰,<em>不伦瑞克级护卫舰</em>,https://baike.baidu.com/item/%E4%B8%8D%E4%BC%A6%E7%91%9E%E5%85%8B%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0/12641414
“东海”(DongHae)级轻型护卫舰,<em>东海级护卫舰</em>,https://baike.baidu.com/item/%E4%B8%9C%E6%B5%B7%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0/5162775
“浦项”（POHang）级轻型护卫舰/轻型导弹护卫舰,韩国,https://baike.baidu.com/item/%E9%9F%A9%E5%9B%BD%E6%B5%A6%E9%A1%B9%E7%BA%A7%E8%BD%BB%E5%9E%8B%E6%8A%A4%E5%8D%AB%E8%88%B0/1255015
“大刀”(Btoadsword)级(22型Batch 3)导弹护卫舰,<em>22型护卫舰</em>,https://baike.baidu.com/item/22%E5%9E%8B%E6%8A%A4%E5%8D%AB%E8%88%B0/10113278
“智慧女神”级,<em>智慧女神级</em>,https://baike.baidu.com/item/%E6%99%BA%E6%85%A7%E5%A5%B3%E7%A5%9E%E7%BA%A7%E8%BD%BB%E5%9E%8B%E6%8A%A4%E5%8D%AB%E8%88%B0/10500633
“埃拉特/萨尔5”级护卫舰,<em>萨尔5型护卫舰</em>,https://baike.baidu.com/item/%E8%90%A8%E5%B0%945%E5%9E%8B%E6%8A%A4%E5%8D%AB%E8%88%B0/566220
“哥德堡”级,<em>哥德堡级</em>,https://baike.baidu.com/item/%E5%93%A5%E5%BE%B7%E5%A0%A1%E7%BA%A7%E5%AF%BC%E5%BC%B9%E8%89%87/1515551
“尼基”级,<em>尼基</em>,https://baike.baidu.com/item/%E5%B0%BC%E5%9F%BA%C2%B7%E5%8A%B3%E8%BE%BE/6184488
“公爵”级(23型),英国,https://baike.baidu.com/item/%E8%8B%B1%E5%9B%BD23%E5%9E%8B%E5%85%AC%E7%88%B5%E6%8A%A4%E5%8D%AB%E8%88%B0/12758808
“纳来颂恩”级,<em>纳莱颂恩级</em>,https://baike.baidu.com/item/%E7%BA%B3%E8%8E%B1%E9%A2%82%E6%81%A9%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0/1527672
“守护”级,<em>守卫级</em>,https://baike.baidu.com/item/%E5%AE%88%E5%8D%AB%E7%BA%A7/3624675
“拉达那哥欣”级,<em>拉达那哥欣</em>,/item/%E6%8B%89%E8%BE%BE%E9%82%A3%E5%93%A5%E6%AC%A3%E7%8E%8B%E5%9B%BD
“库卡里/科拉”级,<em>库卡里级</em>,/item/%E5%BA%93%E5%8D%A1%E9%87%8C%E7%BA%A7%E8%BD%BB%E5%9E%8B%E6%8A%A4%E5%8D%AB%E8%88%B0
“达比/巴扬多尔”级护卫舰,<em>巴扬多尔级护卫舰</em>,/item/%E5%B7%B4%E6%89%AC%E5%A4%9A%E5%B0%94%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0
“巴德尔”级护卫舰,<em>巴德尔级护卫舰</em>,/item/%E5%B7%B4%E5%BE%B7%E5%B0%94%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0
“麦地纳”级,<em>麦地纳</em>,https://baike.baidu.com/item/%E9%BA%A6%E5%9C%B0%E7%BA%B3%E6%97%B6%E6%9C%9F/9042103
“卡亚”级,<em>卡亚级</em>,https://baike.baidu.com/item/%E5%8D%A1%E4%BA%9A%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0/12774589
502南充号,502南充号,https://baike.baidu.com/item/502%E5%8D%97%E5%85%85%E5%8F%B7
“沙里院”级,<em>沙里院</em>,https://baike.baidu.com/item/%E6%B2%99%E9%87%8C%E9%99%A2%E8%BD%BB%E5%9E%8B%E6%8A%A4%E5%8D%AB%E8%88%B0/9719808
昆明号（505）,<em>昆明号</em>,https://baike.baidu.com/item/%E6%98%86%E6%98%8E%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/15390022
“可畏”级,<em>可畏级</em>,/item/%E5%8F%AF%E7%95%8F%E7%BA%A7%E6%88%98%E7%95%A5%E6%A0%B8%E6%BD%9C%E8%89%87
“勇猛”级,勇敢,https://baike.baidu.com/item/%E5%8B%87%E6%95%A2%E7%BA%A7%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%88%B0/10433891
Meko200级,<em>MEKO 200级</em>,/item/MEKO%20200%E7%BA%A7%E6%8A%A4%E5%8D%AB%E8%88%B0
“四平”号（544）,<em>四平号</em>,/item/%E5%9B%9B%E5%B9%B3%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
“马鞍山”号（525）护卫舰,<em>马鞍山号护卫舰</em>,https://baike.baidu.com/item/%E9%A9%AC%E9%9E%8D%E5%B1%B1%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/12764433
“下关”号（501）火炮护卫舰,<em>下关号护卫舰</em>,/item/%E4%B8%8B%E5%85%B3%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
“嘉兴”号（521）,<em>嘉兴号</em>,https://baike.baidu.com/item/%E5%98%89%E5%85%B4%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/12581606
厦门号（515）,<em>厦门号</em>,https://baike.baidu.com/item/%E5%8E%A6%E9%97%A8%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/12717988
鹰潭号（531）,<em>鹰潭号</em>,https://baike.baidu.com/item/%E9%B9%B0%E6%BD%AD%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/12620181
“自贡”号（558）护卫舰,<em>自贡号护卫舰</em>,/item/%E8%87%AA%E8%B4%A1%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
“南平”号(517)护卫舰,<em>517南平号</em>,https://baike.baidu.com/item/517%E5%8D%97%E5%B9%B3%E5%8F%B7/9258417
"""蒲田""号(523)导弹护卫舰",<em>莆田号护卫舰</em>,https://baike.baidu.com/item/%E8%8E%86%E7%94%B0%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/12613953
“洛阳”号（527）导弹护卫舰,<em>洛阳号导弹护卫舰</em>,https://baike.baidu.com/item/%E6%B4%9B%E9%98%B3%E5%8F%B7%E5%AF%BC%E5%BC%B9%E6%8A%A4%E5%8D%AB%E8%88%B0/10783325
常德号（509）导弹护卫舰,<em>常德号护卫舰</em>,https://baike.baidu.com/item/%E5%B8%B8%E5%BE%B7%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/14720609
“长治”号(519)护卫舰,<em>长治号护卫舰</em>,https://baike.baidu.com/item/%E9%95%BF%E6%B2%BB%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/14134703
“安顺”号（554）护卫舰,<em>安顺号护卫舰</em>,/item/%E5%AE%89%E9%A1%BA%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
“淮北”号（541）护卫舰,<em>淮北号护卫舰</em>,https://baike.baidu.com/item/%E6%B7%AE%E5%8C%97%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/12728037
“安庆”号（539）护卫舰,<em>安庆号护卫舰</em>,https://baike.baidu.com/item/%E5%AE%89%E5%BA%86%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/15384832
“中东”号（532）防空型护卫舰,<em>中东号护卫舰</em>,https://baike.baidu.com/item/%E4%B8%AD%E4%B8%9C%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/12777652
“连云港”号（522）护卫舰,<em>连云港号护卫舰</em>,https://baike.baidu.com/item/%E8%BF%9E%E4%BA%91%E6%B8%AF%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/3333305
“佛山”号（559）导弹护卫舰,053H1G型,https://baike.baidu.com/item/053H1G%E5%9E%8B%E6%8A%A4%E5%8D%AB%E8%88%B0/4639473
“海口”号（529）火炮护卫舰,<em>海口号护卫舰</em>,https://baike.baidu.com/item/%E6%B5%B7%E5%8F%A3%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/12763127
“茂名”号（551）护卫舰,<em>茂名舰</em>,https://baike.baidu.com/item/%E8%8C%82%E5%90%8D%E8%88%B0/13130969
“湘潭”号（556）导弹护卫舰,<em>湘潭号护卫舰(</em>,/item/%E6%B9%98%E6%BD%AD%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/15662395
“开源”号（503）火炮护卫舰,<em>开源号护卫舰</em>,/item/%E5%BC%80%E6%BA%90%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
“金华”号（534）护卫舰,<em>金华号护卫舰</em>,/item/%E9%87%91%E5%8D%8E%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
“北海”号（558）导弹护卫舰,<em>北海号护卫舰</em>,https://baike.baidu.com/item/%E5%8C%97%E6%B5%B7%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/15277623
“吉首”号（557）护卫舰,<em>吉首号护卫舰</em>,/item/%E5%90%89%E9%A6%96%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
“黄石”号（535）导弹护卫舰,<em>黄石号护卫舰(</em>,https://baike.baidu.com/item/%E9%BB%84%E7%9F%B3%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/12766000
“镇江”号（514）护卫舰,<em>镇江号护卫舰</em>,https://baike.baidu.com/item/%E9%95%87%E6%B1%9F%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/14126385
“丹东”号（543）护卫舰,江湖Ⅱ级,https://baike.baidu.com/item/%E6%B1%9F%E6%B9%96%E2%85%A1%E7%BA%A7543%E4%B8%B9%E4%B8%9C%E5%8F%B7/5174374
“无锡”号（512）导弹护卫舰,<em>无锡号护卫舰</em>,https://baike.baidu.com/item/%E6%97%A0%E9%94%A1%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/12593875
“温州”号（526）护卫舰,<em>温州号护卫舰</em>,https://baike.baidu.com/item/%E6%B8%A9%E5%B7%9E%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/12602434
“萍乡”号（507）护卫舰,<em>萍乡号护卫舰</em>,https://baike.baidu.com/item/%E8%90%8D%E4%B9%A1%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/12614345
“临汾”号（545）护卫舰,<em>临汾号护卫舰</em>,https://baike.baidu.com/item/%E4%B8%B4%E6%B1%BE%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/12773274
“绍兴”号（510）导弹护卫舰 ,<em>绍兴号护卫舰</em>,/item/%E7%BB%8D%E5%85%B4%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
“绵阳”号（528）导弹护卫舰,<em>绵阳号护卫舰</em>,https://baike.baidu.com/item/%E7%BB%B5%E9%98%B3%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/4741068
“宁波”号（533）导弹护卫舰,<em>宁波号护卫舰</em>,/item/%E5%AE%81%E6%B3%A2%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
“东川”号(504)护卫舰,<em>东川号护卫舰</em>,/item/%E4%B8%9C%E5%B7%9D%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
“宜宾”号（552）导弹护卫舰,<em>导弹护卫舰</em>,https://baike.baidu.com/item/%E5%AF%BC%E5%BC%B9%E6%8A%A4%E5%8D%AB%E8%88%B0/7210911
“吉安”号（518）护卫舰,<em>吉安号护卫舰</em>,/item/%E5%90%89%E5%AE%89%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/15518308
“开封”号（520）导弹护卫舰,<em>开封号护卫舰</em>,https://baike.baidu.com/item/%E5%BC%80%E5%B0%81%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/10248435
“韶关”号（553）护卫舰,导弹,https://baike.baidu.com/item/%E5%AF%BC%E5%BC%B9%E6%8A%A4%E5%8D%AB%E8%88%B0/7210911
“九江”号（516）导弹护卫舰,<em>九江号护卫舰</em>,https://baike.baidu.com/item/%E4%B9%9D%E6%B1%9F%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/12668061
“南通”号（511）护卫舰,<em>南通号护卫舰(</em>,https://baike.baidu.com/item/%E5%8D%97%E9%80%9A%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/12579473
“襄樊”号（567）,<em>襄樊号</em>,/item/%E8%A5%84%E6%A8%8A%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
“玉林”号（565）护卫舰,导弹,https://baike.baidu.com/item/%E5%AF%BC%E5%BC%B9%E6%8A%A4%E5%8D%AB%E8%88%B0/7210911
“西昌”号(508) 护卫舰,<em>508西昌号</em>,https://baike.baidu.com/item/508%E8%A5%BF%E6%98%8C%E5%8F%B7%E5%AF%BC%E5%BC%B9%E6%8A%A4%E5%8D%AB%E8%88%B0/10384293
“铜陵”号（542） ,<em>铜陵号</em>,https://baike.baidu.com/item/%E9%93%9C%E9%99%B5%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/12736075
“淮南”号（540）,江卫级(053H2G)--,https://baike.baidu.com/item/%E6%B1%9F%E5%8D%AB%E7%BA%A7(053H2G)--540%E6%B7%AE%E5%8D%97%E5%8F%B7/15172842
“成都”号(506)护卫舰,<em>成都号护卫舰</em>,https://baike.baidu.com/item/%E6%88%90%E9%83%BD%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/12591164
“肇庆”号（563）护卫舰,<em>肇庆号护卫舰</em>,/item/%E8%82%87%E5%BA%86%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
“淮阴”号(513)护卫舰,<em>淮阴号护卫舰</em>,/item/%E6%B7%AE%E9%98%B4%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
“汕头”号(561)护卫舰,<em>汕头号护卫舰</em>,https://baike.baidu.com/item/%E6%B1%95%E5%A4%B4%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/5801380
“东莞”号（560）护卫舰,<em>东莞舰</em>,https://baike.baidu.com/item/%E4%B8%9C%E8%8E%9E%E8%88%B0/10588825
自由级濒海战斗舰(LCS-1),<em>自由级濒海战斗舰</em>,https://baike.baidu.com/item/%E8%87%AA%E7%94%B1%E7%BA%A7%E6%BF%92%E6%B5%B7%E6%88%98%E6%96%97%E8%88%B0/4346513
“宜昌”号（564） ,<em>宜昌号</em>,https://baike.baidu.com/item/564%E5%AF%BC%E5%BC%B9%E6%8A%A4%E5%8D%AB%E8%88%B0/1994953
421 纳莱颂恩(Naresuan)号,<em>纳莱颂恩号</em>,/item/%E7%BA%B3%E8%8E%B1%E9%A2%82%E6%81%A9%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
“昭通”号（555）护卫舰,<em>昭通号护卫舰</em>,/item/%E6%98%AD%E9%80%9A%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
“江门”号（562）护卫舰,<em>江门号护卫舰</em>,https://baike.baidu.com/item/%E6%B1%9F%E6%B9%96%E2%85%A3%E7%BA%A7(053H1G)--562%E6%B1%9F%E9%97%A8%E5%8F%B7/15173345
基洛级（877EKM/636/636M型）366号常规潜艇,<em>636型潜艇</em>,https://baike.baidu.com/item/636%E5%9E%8B%E6%BD%9C%E8%89%87/1421286
422 塔克辛(Taksin)号,422 塔克辛(Taksin)号,https://baike.baidu.com/item/422%20%E5%A1%94%E5%85%8B%E8%BE%9B%28Taksin%29%E5%8F%B7
“舟山”号（537）护卫舰,<em>537</em>,https://baike.baidu.com/item/537%E6%B2%A7%E5%B7%9E%E5%8F%B7%EF%BC%88%E5%8E%9F%E8%88%9F%E5%B1%B1%E5%8F%B7%EF%BC%89%E5%AF%BC%E5%BC%B9%E6%8A%A4%E5%8D%AB%E8%88%B0/15103989
455 昭披耶导弹护卫舰,<em>昭披耶</em>,/item/%E6%98%AD%E6%8A%AB%E8%80%B6%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
253 赛义夫(Saif)号护卫舰,<em>赛义夫号护卫舰</em>,https://baike.baidu.com/item/%E8%B5%9B%E4%B9%89%E5%A4%AB%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0/3428743
456邦巴功号导弹护卫舰,<em>邦巴功号护卫舰</em>,/item/%E9%82%A6%E5%B7%B4%E5%8A%9F%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
45米级导弹护卫艇,<em>45</em>,https://baike.baidu.com/item/45%E5%9E%8B%E9%A9%B1%E9%80%90%E8%88%B0/3456206
458 塞巴里号导弹护卫舰,<em>458</em>,/item/458%20%E5%A1%9E%E5%B7%B4%E9%87%8C%E5%8F%B7
956 纳赛尔号护卫舰,<em>纳赛尔号护卫舰</em>,/item/%E7%BA%B3%E8%B5%9B%E5%B0%94%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
457 克拉巴厘号,<em>克拉巴厘号</em>,/item/%E5%85%8B%E6%8B%89%E5%B7%B4%E5%8E%98%E5%8F%B7%E6%8A%A4%E5%8D%AB%E8%88%B0
