origin_name,verify_name,('_name' 5),url
KC-767空中加油机,KC-767空中加油机,('KC-767空中加油机' 11),https://baike.baidu.com/item/KC-767%E7%A9%BA%E4%B8%AD%E5%8A%A0%E6%B2%B9%E6%9C%BA
C/EC/KC-135,C,('C' 1),/item/C-135%E5%86%9B%E7%94%A8%E8%BF%90%E8%BE%93%E6%9C%BA
A330 MRTT空中加油机/运输机,A330MRTT运输加油机,('A330' 4),https://baike.baidu.com/item/A330MRTT%E8%BF%90%E8%BE%93%E5%8A%A0%E6%B2%B9%E6%9C%BA/14459126
比奇1900双发涡轮螺旋桨短程通勤飞机,比奇,('比奇' 2),https://baike.baidu.com/item/%E6%AF%94%E5%A5%87B1900/2796205
EMB-110先锋双发涡轮螺旋桨短程通勤客机,EMB,('EMB' 3),/item/EMB-120%E5%AE%A2%E6%9C%BA
运-12Ⅲ型飞机,运-12,('运-12' 4),/item/%E8%BF%90-12%E2%85%A3
EMB-120巴西利亚双发涡轮螺旋桨短程通勤客机,EMB-120客机,('EMB-120' 7),/item/EMB-120%E5%AE%A2%E6%9C%BA
中航工业哈飞 运-12 支线客机,中航工业,('中航工业' 4),https://baike.baidu.com/item/%E4%B8%AD%E8%88%AA%E5%B7%A5%E4%B8%9A%E5%93%88%E5%B0%94%E6%BB%A8%E9%A3%9E%E6%9C%BA%E5%B7%A5%E4%B8%9A%E9%9B%86%E5%9B%A2%E6%9C%89%E9%99%90%E8%B4%A3%E4%BB%BB%E5%85%AC%E5%8F%B8/8532713
仙童多尼尔328JET双发涡轮风扇支线客机,多尼尔328,('多尼尔328' 6),https://baike.baidu.com/item/%E5%A4%9A%E5%B0%BC%E5%B0%94328/1658378
Jetstream31双发涡轮螺旋桨短程通勤飞机,<em>Jetstream31双发涡轮螺旋桨短程通勤飞机</em>,('Jetstream31双发涡轮螺旋桨短程通勤飞机' 24),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=Jetstream31%E5%8F%8C%E5%8F%91%E6%B6%A1%E8%BD%AE%E8%9E%BA%E6%97%8B%E6%A1%A8%E7%9F%AD%E7%A8%8B%E9%80%9A%E5%8B%A4%E9%A3%9E%E6%9C%BA
运-12IV型飞机,运-12,('运-12' 4),/item/%E8%BF%90-12%E2%85%A3
运-12II型飞机,运-12,('运-12' 4),/item/%E8%BF%90-12%E2%85%A0%2F%E2%85%A1
运-12F轻型多用途飞机,<em>轻型多用途</em>,('轻型多用途' 5),https://baike.baidu.com/item/%E5%AE%89-28%E8%BD%BB%E5%9E%8B%E5%A4%9A%E7%94%A8%E9%80%94%E8%BF%90%E8%BE%93%E6%9C%BA/2195524
DC-3达科塔/C-47高空列车多用途运输机,<em>DC-3达科塔/C-47高空列车多用途运输机</em>,('DC-3达科塔/C-47高空列车多用途运输机' 22),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=DC-3%E8%BE%BE%E7%A7%91%E5%A1%94%2FC-47%E9%AB%98%E7%A9%BA%E5%88%97%E8%BD%A6%E5%A4%9A%E7%94%A8%E9%80%94%E8%BF%90%E8%BE%93%E6%9C%BA
比奇 99双发涡轮螺旋桨短程通勤飞机,比奇,('比奇' 2),https://baike.baidu.com/item/%E6%AF%94%E5%A5%87B1900/2796205
亚当A700 AdamJet双发涡轮风扇轻型公务机,<em>亚当A700 AdamJet双发涡轮风扇轻型公务机</em>,('亚当A700 AdamJet双发涡轮风扇轻型公务机' 25),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=%E4%BA%9A%E5%BD%93A700%20AdamJet%E5%8F%8C%E5%8F%91%E6%B6%A1%E8%BD%AE%E9%A3%8E%E6%89%87%E8%BD%BB%E5%9E%8B%E5%85%AC%E5%8A%A1%E6%9C%BA
罗克韦尔涡轮指挥官/Jetprop双发涡轮螺旋桨企业专机／通用飞机,<em>罗克韦尔涡轮指挥官/Jetprop双发涡轮螺旋桨企业专机／通用飞机</em>,('罗克韦尔涡轮指挥官/Jetprop双发涡轮螺旋桨企业专机／通用飞机' 33),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=%E7%BD%97%E5%85%8B%E9%9F%A6%E5%B0%94%E6%B6%A1%E8%BD%AE%E6%8C%87%E6%8C%A5%E5%AE%98%2FJetprop%E5%8F%8C%E5%8F%91%E6%B6%A1%E8%BD%AE%E8%9E%BA%E6%97%8B%E6%A1%A8%E4%BC%81%E4%B8%9A%E4%B8%93%E6%9C%BA%EF%BC%8F%E9%80%9A%E7%94%A8%E9%A3%9E%E6%9C%BA
霍克800/900双发涡轮风扇中型公务机,<em>霍克800/900双发涡轮风扇中型公务机</em>,('霍克800/900双发涡轮风扇中型公务机' 20),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=%E9%9C%8D%E5%85%8B800%2F900%E5%8F%8C%E5%8F%91%E6%B6%A1%E8%BD%AE%E9%A3%8E%E6%89%87%E4%B8%AD%E5%9E%8B%E5%85%AC%E5%8A%A1%E6%9C%BA
BAe 125双发涡轮喷气式/涡轮风扇轻型公务机,<em>BAe 125双发涡轮喷气式/涡轮风扇轻型公务机</em>,('BAe 125双发涡轮喷气式/涡轮风扇轻型公务机' 24),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=BAe%20125%E5%8F%8C%E5%8F%91%E6%B6%A1%E8%BD%AE%E5%96%B7%E6%B0%94%E5%BC%8F%2F%E6%B6%A1%E8%BD%AE%E9%A3%8E%E6%89%87%E8%BD%BB%E5%9E%8B%E5%85%AC%E5%8A%A1%E6%9C%BA
肖特330双发涡桨短程支线客机,肖特330,('肖特330' 5),https://baike.baidu.com/item/%E8%82%96%E7%89%B9330/6079299
SocataTBM700/850单发涡轮轻型多用途飞机,<em>SocataTBM700/850单发涡轮轻型多用途飞机</em>,('SocataTBM700/850单发涡轮轻型多用途飞机' 27),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=SocataTBM700%2F850%E5%8D%95%E5%8F%91%E6%B6%A1%E8%BD%AE%E8%BD%BB%E5%9E%8B%E5%A4%9A%E7%94%A8%E9%80%94%E9%A3%9E%E6%9C%BA
P68“观察者”双发活塞式轻型通用飞机,<em>P68“观察者”双发活塞式轻型通用飞机</em>,('P68“观察者”双发活塞式轻型通用飞机' 19),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=P68%E2%80%9C%E8%A7%82%E5%AF%9F%E8%80%85%E2%80%9D%E5%8F%8C%E5%8F%91%E6%B4%BB%E5%A1%9E%E5%BC%8F%E8%BD%BB%E5%9E%8B%E9%80%9A%E7%94%A8%E9%A3%9E%E6%9C%BA
安东诺夫设计局 安-2 “小马” 单发活塞式通用飞机,安东诺夫设计局,('安东诺夫设计局' 7),https://baike.baidu.com/item/%E5%AE%89%E4%B8%9C%E8%AF%BA%E5%A4%AB%E8%AE%BE%E8%AE%A1%E5%B1%80/8072999
 安东诺夫设计局 安-38 双发涡桨通用飞机,安-38,('安-38' 4),/item/%E5%AE%89-38%E8%BF%90%E8%BE%93%E6%9C%BA
SN601“轻巡洋舰” 双发涡轮风扇轻型行政专机,<em>SN601“轻巡洋舰” 双发涡轮风扇轻型行政专机</em>,('SN601“轻巡洋舰” 双发涡轮风扇轻型行政专机' 24),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=SN601%E2%80%9C%E8%BD%BB%E5%B7%A1%E6%B4%8B%E8%88%B0%E2%80%9D%20%E5%8F%8C%E5%8F%91%E6%B6%A1%E8%BD%AE%E9%A3%8E%E6%89%87%E8%BD%BB%E5%9E%8B%E8%A1%8C%E6%94%BF%E4%B8%93%E6%9C%BA
安-28双发涡轮螺旋桨通用及通勤飞机,安-28,('安-28' 4),/item/%E5%AE%89-28%E8%BF%90%E8%BE%93%E6%9C%BA
塞斯纳680“君主”双发涡轮风扇中型公务机,赛斯纳,('斯纳' 2),/item/%E8%B5%9B%E6%96%AF%E7%BA%B3-560%E9%80%9A%E7%94%A8%E9%A3%9E%E6%9C%BA
塞斯纳560XL“奖状优胜”/“奖状XLS” 双发涡轮风扇中型公务机,赛斯纳,('斯纳' 2),/item/%E8%B5%9B%E6%96%AF%E7%BA%B3-560%E9%80%9A%E7%94%A8%E9%A3%9E%E6%9C%BA
别里耶夫Be-200“牵牛星” 喷气式水陆两用飞机,<em>200</em>,('200' 3),https://baike.baidu.com/item/%E5%88%AB-200%E6%B0%B4%E4%B8%8A%E9%A3%9E%E6%9C%BA/10262958
Quest “科迪亚克”单发涡轮轻型短距起降通用飞机,<em>Quest “科迪亚克”单发涡轮轻型短距起降通用飞机</em>,('Quest “科迪亚克”单发涡轮轻型短距起降通用飞机' 26),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=Quest%20%E2%80%9C%E7%A7%91%E8%BF%AA%E4%BA%9A%E5%85%8B%E2%80%9D%E5%8D%95%E5%8F%91%E6%B6%A1%E8%BD%AE%E8%BD%BB%E5%9E%8B%E7%9F%AD%E8%B7%9D%E8%B5%B7%E9%99%8D%E9%80%9A%E7%94%A8%E9%A3%9E%E6%9C%BA
塞斯纳560“奖状”V/“超奖状”/“奖状加演”双发涡轮风扇中型公务机,赛斯纳,('斯纳' 2),/item/%E8%B5%9B%E6%96%AF%E7%BA%B3-560%E9%80%9A%E7%94%A8%E9%A3%9E%E6%9C%BA
阿斯特拉G100/G150双发涡轮风扇中型公务机,<em>阿斯特拉G100/G150双发涡轮风扇中型公务机</em>,('阿斯特拉G100/G150双发涡轮风扇中型公务机' 24),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=%E9%98%BF%E6%96%AF%E7%89%B9%E6%8B%89G100%2FG150%E5%8F%8C%E5%8F%91%E6%B6%A1%E8%BD%AE%E9%A3%8E%E6%89%87%E4%B8%AD%E5%9E%8B%E5%85%AC%E5%8A%A1%E6%9C%BA
F406“大篷车”Ⅱ双发涡轮螺旋桨轻型多用途飞机,<em>F406“大篷车”Ⅱ双发涡轮螺旋桨轻型多用途飞机</em>,('F406“大篷车”Ⅱ双发涡轮螺旋桨轻型多用途飞机' 24),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=F406%E2%80%9C%E5%A4%A7%E7%AF%B7%E8%BD%A6%E2%80%9D%E2%85%A1%E5%8F%8C%E5%8F%91%E6%B6%A1%E8%BD%AE%E8%9E%BA%E6%97%8B%E6%A1%A8%E8%BD%BB%E5%9E%8B%E5%A4%9A%E7%94%A8%E9%80%94%E9%A3%9E%E6%9C%BA
塞斯纳650“奖状”III／Ⅵ／Ⅶ 双发涡轮风扇中型公务机,塞斯纳,('塞斯纳' 3),/item/%E5%A1%9E%E6%96%AF%E7%BA%B3750%E2%80%9C%E5%A5%96%E7%8A%B6%E2%80%9DX
比奇65 “空中女王”双发活塞式轻型通用飞机,比奇,('比奇' 2),/item/%E6%AF%94%E5%A5%87-65%E9%80%9A%E7%94%A8%E9%A3%9E%E6%9C%BA
别里耶夫Be-103双发涡桨水陆两用飞机,<em>别里耶夫Be-103双发涡桨水陆两用飞机</em>,('别里耶夫Be-103双发涡桨水陆两用飞机' 20),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=%E5%88%AB%E9%87%8C%E8%80%B6%E5%A4%ABBe-103%E5%8F%8C%E5%8F%91%E6%B6%A1%E6%A1%A8%E6%B0%B4%E9%99%86%E4%B8%A4%E7%94%A8%E9%A3%9E%E6%9C%BA
三菱MU-2双发涡轮螺旋桨短距起降通用及公务飞机,<em>三菱MU-2双发涡轮螺旋桨短距起降通用及公务飞机</em>,('三菱MU-2双发涡轮螺旋桨短距起降通用及公务飞机' 24),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=%E4%B8%89%E8%8F%B1MU-2%E5%8F%8C%E5%8F%91%E6%B6%A1%E8%BD%AE%E8%9E%BA%E6%97%8B%E6%A1%A8%E7%9F%AD%E8%B7%9D%E8%B5%B7%E9%99%8D%E9%80%9A%E7%94%A8%E5%8F%8A%E5%85%AC%E5%8A%A1%E9%A3%9E%E6%9C%BA
塞斯纳550“奖状”Ⅱ/“喝彩”双发涡轮风扇中型公务机,赛斯纳,('斯纳' 2),/item/%E8%B5%9B%E6%96%AF%E7%BA%B3-550%E9%80%9A%E7%94%A8%E9%A3%9E%E6%9C%BA
PC-12单发涡轮轻型飞机,PC,('PC' 2),/item/PC-6%E5%9E%8B%E9%A3%9E%E6%9C%BA
塞斯纳750“奖状”X双发涡轮风扇远程中型公务机,塞斯纳750,('塞斯纳750' 6),/item/%E5%A1%9E%E6%96%AF%E7%BA%B3750%E2%80%9C%E5%A5%96%E7%8A%B6%E2%80%9DX
CASA C-212 Aviocar 双发涡桨轻型飞机,<em>CASA C-212 Aviocar 双发涡桨轻型飞机</em>,('CASA C-212 Aviocar 双发涡桨轻型飞机' 27),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=CASA%20C-212%20Aviocar%20%E5%8F%8C%E5%8F%91%E6%B6%A1%E6%A1%A8%E8%BD%BB%E5%9E%8B%E9%A3%9E%E6%9C%BA
庞巴迪 Canadair 415 双发涡桨水陆两用飞机,<em>415</em>,('415' 3),https://baike.baidu.com/item/CL-415%E6%B0%B4%E4%B8%8A%E9%A3%9E%E6%9C%BA/7152952
太平洋宇航750XL单发涡轮螺旋桨轻型通用飞机,<em>太平洋宇航750XL单发涡轮螺旋桨轻型通用飞机</em>,('太平洋宇航750XL单发涡轮螺旋桨轻型通用飞机' 23),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=%E5%A4%AA%E5%B9%B3%E6%B4%8B%E5%AE%87%E8%88%AA750XL%E5%8D%95%E5%8F%91%E6%B6%A1%E8%BD%AE%E8%9E%BA%E6%97%8B%E6%A1%A8%E8%BD%BB%E5%9E%8B%E9%80%9A%E7%94%A8%E9%A3%9E%E6%9C%BA
塞斯纳525CitationJet 双发涡轮风扇小型公务机,赛斯纳,('斯纳' 2),/item/%E8%B5%9B%E6%96%AF%E7%BA%B3-525%E5%85%AC%E5%8A%A1%E6%9C%BA
PC-6“搬运工”／涡轮“搬运工”单发活塞式／涡轮螺旋桨轻型短距起降飞机,PC-6,('PC-6' 4),/item/PC-6%E5%9E%8B%E9%A3%9E%E6%9C%BA
塞斯纳510“野马”双发涡轮风扇甚轻型公务机,<em>塞斯纳510“野马”双发涡轮风扇甚轻型公务机</em>,('塞斯纳510“野马”双发涡轮风扇甚轻型公务机' 22),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=%E5%A1%9E%E6%96%AF%E7%BA%B3510%E2%80%9C%E9%87%8E%E9%A9%AC%E2%80%9D%E5%8F%8C%E5%8F%91%E6%B6%A1%E8%BD%AE%E9%A3%8E%E6%89%87%E7%94%9A%E8%BD%BB%E5%9E%8B%E5%85%AC%E5%8A%A1%E6%9C%BA
布里顿-诺曼 BN-2A“海岛人”双发轻型飞机,<em>飞机</em>,('飞机' 2),/item/%E7%AE%80%E6%B0%8F%E9%A3%9E%E6%9C%BA%E9%89%B4%E8%B5%8F%E6%8C%87%E5%8D%97%EF%BC%88%E7%AC%AC5%E7%89%88%EF%BC%89%EF%BC%88%E5%85%B8%E8%97%8F%E7%89%88%EF%BC%89%EF%BC%88%E5%BD%A9%E5%8D%B0%EF%BC%89
GAF“牧民”双发涡桨轻型短距起降飞机,<em>GAF“牧民”双发涡桨轻型短距起降飞机</em>,('GAF“牧民”双发涡桨轻型短距起降飞机' 19),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=GAF%E2%80%9C%E7%89%A7%E6%B0%91%E2%80%9D%E5%8F%8C%E5%8F%91%E6%B6%A1%E6%A1%A8%E8%BD%BB%E5%9E%8B%E7%9F%AD%E8%B7%9D%E8%B5%B7%E9%99%8D%E9%A3%9E%E6%9C%BA
塞斯纳208“大篷车”单发涡桨轻型飞机,塞斯纳208,('塞斯纳208' 6),/item/%E5%A1%9E%E6%96%AF%E7%BA%B3208%E2%80%9C%E5%A4%A7%E7%AF%B7%E8%BD%A6%E2%80%9D%E5%B0%8F%E5%9E%8B%E9%A3%9E%E6%9C%BA
Ae 270“幽灵”单发涡轮螺旋桨轻型飞机,<em>Ae 270“幽灵”单发涡轮螺旋桨轻型飞机</em>,('Ae 270“幽灵”单发涡轮螺旋桨轻型飞机' 21),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=Ae%20270%E2%80%9C%E5%B9%BD%E7%81%B5%E2%80%9D%E5%8D%95%E5%8F%91%E6%B6%A1%E8%BD%AE%E8%9E%BA%E6%97%8B%E6%A1%A8%E8%BD%BB%E5%9E%8B%E9%A3%9E%E6%9C%BA
塞斯纳441“征服”Ⅱ双发涡桨公务机,塞斯纳441,('塞斯纳441' 6),/item/%E5%A1%9E%E6%96%AF%E7%BA%B3441%E2%80%9C%E5%BE%81%E6%9C%8D%E2%80%9D%E2%85%A1
L-410 Turbolet双发涡轮螺旋桨短程通勤和通用飞机,L-410 Turbolet双发涡轮螺旋桨短程通勤和通用飞机,('L-410 Turbolet双发涡轮螺旋桨短程通勤和通用飞机' 30),https://baike.baidu.com/item/L-410%20Turbolet%E5%8F%8C%E5%8F%91%E6%B6%A1%E8%BD%AE%E8%9E%BA%E6%97%8B%E6%A1%A8%E7%9F%AD%E7%A8%8B%E9%80%9A%E5%8B%A4%E5%92%8C%E9%80%9A%E7%94%A8%E9%A3%9E%E6%9C%BA
德·哈维兰DHC-3“水獭”活塞式轻型短距起降飞机,DHC-3,('DHC-3' 5),/item/DHC-3%E5%9E%8B%E6%B0%B4%E4%B8%8A%E9%A3%9E%E6%9C%BA
塞斯纳500“奖状”Ⅰ双发涡桨中型公务机,赛斯纳,('斯纳' 2),/item/%E8%B5%9B%E6%96%AF%E7%BA%B3-550%E9%80%9A%E7%94%A8%E9%A3%9E%E6%9C%BA
多尼尔228双发涡桨轻型通用飞机,<em>228</em>,('228' 3),https://baike.baidu.com/item/Dornier228/5436280
Grob SPn双发涡扇轻型公务机,<em>Grob SPn双发涡扇轻型公务机</em>,('Grob SPn双发涡扇轻型公务机' 17),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=Grob%20SPn%E5%8F%8C%E5%8F%91%E6%B6%A1%E6%89%87%E8%BD%BB%E5%9E%8B%E5%85%AC%E5%8A%A1%E6%9C%BA
吉普斯兰GA8“空中货车”单发活塞式轻型飞机,<em>吉普斯兰GA8“空中货车”单发活塞式轻型飞机</em>,('吉普斯兰GA8“空中货车”单发活塞式轻型飞机' 22),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=%E5%90%89%E6%99%AE%E6%96%AF%E5%85%B0GA8%E2%80%9C%E7%A9%BA%E4%B8%AD%E8%B4%A7%E8%BD%A6%E2%80%9D%E5%8D%95%E5%8F%91%E6%B4%BB%E5%A1%9E%E5%BC%8F%E8%BD%BB%E5%9E%8B%E9%A3%9E%E6%9C%BA
德·哈维兰DHC-2“海狸”单发活塞式轻型短距起降飞机,DHC,('DHC' 3),/item/DHC-3%E5%9E%8B%E6%B0%B4%E4%B8%8A%E9%A3%9E%E6%9C%BA
德·哈维兰DHC-6“双水獭”双发涡桨轻型飞机,DHC-6飞机,('DHC-6' 5),/item/DHC-6%E9%A3%9E%E6%9C%BA
塞斯纳404“巨人”双发活塞式公务机和通勤客机,塞斯纳404,('塞斯纳404' 6),/item/%E5%A1%9E%E6%96%AF%E7%BA%B3404%E2%80%9C%E6%A0%A1%E9%95%BF%E2%80%9D%20%E5%8F%8C%E5%8F%91%E6%B4%BB%E5%A1%9E%E5%BC%8F%E5%85%AC%E5%8A%A1%E6%9C%BA
塞斯纳401/402/411双发活塞式公务机和通勤客机,赛斯纳,('斯纳' 2),/item/%E8%B5%9B%E6%96%AF%E7%BA%B3-402%E5%9E%8B%E9%A3%9E%E6%9C%BA
BD-700“全球快车双发涡轮风扇远程公务机,BD-700,('BD-700' 6),/item/BD-700%E5%AE%A2%E6%9C%BA
塞斯纳404“校长” 双发活塞式公务机,塞斯纳404“校长” 双发活塞式公务机,('塞斯纳404“校长” 双发活塞式公务机' 19),https://baike.baidu.com/item/%E5%A1%9E%E6%96%AF%E7%BA%B3404%E2%80%9C%E6%A0%A1%E9%95%BF%E2%80%9D%20%E5%8F%8C%E5%8F%91%E6%B4%BB%E5%A1%9E%E5%BC%8F%E5%85%AC%E5%8A%A1%E6%9C%BA
以色列飞机工业公司“阿拉瓦”双发涡桨轻型短距起降飞机,<em>以色列飞机工业公司“阿拉瓦”双发涡桨轻型短距起降飞机</em>,('以色列飞机工业公司“阿拉瓦”双发涡桨轻型短距起降飞机' 26),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=%E4%BB%A5%E8%89%B2%E5%88%97%E9%A3%9E%E6%9C%BA%E5%B7%A5%E4%B8%9A%E5%85%AC%E5%8F%B8%E2%80%9C%E9%98%BF%E6%8B%89%E7%93%A6%E2%80%9D%E5%8F%8C%E5%8F%91%E6%B6%A1%E6%A1%A8%E8%BD%BB%E5%9E%8B%E7%9F%AD%E8%B7%9D%E8%B5%B7%E9%99%8D%E9%A3%9E%E6%9C%BA
“猎鹰”50三发涡轮风扇远程公务机,猎鹰50,('猎鹰' 2),https://baike.baidu.com/item/%E7%8C%8E%E9%B9%B050/9667359
达索“猎鹰”20/200 双发涡轮风扇企业及通用飞机,达索飞机,('达索' 2),https://baike.baidu.com/item/%E8%BE%BE%E7%B4%A2%E9%A3%9E%E6%9C%BA%E5%88%B6%E9%80%A0%E5%85%AC%E5%8F%B8/700983
Helio“信使” 单发轻型短距起降飞机,<em>Helio“信使” 单发轻型短距起降飞机</em>,('Helio“信使” 单发轻型短距起降飞机' 20),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=Helio%E2%80%9C%E4%BF%A1%E4%BD%BF%E2%80%9D%20%E5%8D%95%E5%8F%91%E8%BD%BB%E5%9E%8B%E7%9F%AD%E8%B7%9D%E8%B5%B7%E9%99%8D%E9%A3%9E%E6%9C%BA
塞斯纳421“金鹰”双发活塞式公务机,赛斯纳,('斯纳' 2),/item/%E8%B5%9B%E6%96%AF%E7%BA%B3-421%E5%9E%8B%E9%A3%9E%E6%9C%BA
塞斯纳425“海盗”／“征服”l双发涡桨公务机,赛斯纳,('斯纳' 2),/item/%E8%B5%9B%E6%96%AF%E7%BA%B3-425%E5%85%AC%E5%8A%A1%E6%9C%BA
达索“猎鹰”10/100双发涡轮风扇小型公务机,达索,('达索' 2),https://baike.baidu.com/item/%E8%BE%BE%E7%B4%A2%E9%A3%9E%E6%9C%BA%E5%88%B6%E9%80%A0%E5%85%AC%E5%8F%B8/700983
CL -600“挑战者”双发涡轮风扇中型公务机,CL,('CL' 2),/item/CL-600%E5%85%AC%E5%8A%A1%E6%9C%BA
BD-100“挑战者”300双发涡轮风扇超级中型公务机,<em>BD-100“挑战者”300双发涡轮风扇超级中型公务机</em>,('BD-100“挑战者”300双发涡轮风扇超级中型公务机' 27),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=BD-100%E2%80%9C%E6%8C%91%E6%88%98%E8%80%85%E2%80%9D300%E5%8F%8C%E5%8F%91%E6%B6%A1%E8%BD%AE%E9%A3%8E%E6%89%87%E8%B6%85%E7%BA%A7%E4%B8%AD%E5%9E%8B%E5%85%AC%E5%8A%A1%E6%9C%BA
比奇“空中国王”200/300双发涡桨轻型公务机和多用途运输机,比奇,('比奇' 2),/item/%E6%AF%94%E5%A5%87-300%E5%85%AC%E5%8A%A1%E6%9C%BA
达索“猎鹰”2000双发涡轮风扇远程宽体公务机,猎鹰2000,('2000' 4),https://baike.baidu.com/item/%E7%8C%8E%E9%B9%B0%202000/6105647
比奇“空中国王”90/100双发涡桨公务机,比奇,('比奇' 2),/item/%E6%AF%94%E5%A5%87-100%E5%85%AC%E5%8A%A1%E6%9C%BA
“日蚀”500 双发涡轮风扇甚轻型公务机,<em>“日蚀”500 双发涡轮风扇甚轻型公务机</em>,('“日蚀”500 双发涡轮风扇甚轻型公务机' 20),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=%E2%80%9C%E6%97%A5%E8%9A%80%E2%80%9D500%20%E5%8F%8C%E5%8F%91%E6%B6%A1%E8%BD%AE%E9%A3%8E%E6%89%87%E7%94%9A%E8%BD%BB%E5%9E%8B%E5%85%AC%E5%8A%A1%E6%9C%BA
达索“猎鹰”7X三发涡轮风扇大座舱公务机,猎鹰,('猎鹰' 2),https://baike.baidu.com/item/%E7%8C%8E%E9%B9%B0900/7052811
比奇“空中国王”350双发涡桨公务机,比奇,('比奇' 2),/item/%E6%AF%94%E5%A5%87-350%E5%85%AC%E5%8A%A1%E6%9C%BA
EMB-121“新谷”双发涡轮螺旋桨企业运输机,EMB-121,('EMB-121' 7),/item/EMB-121
“湾流”V／G500／G550 双发涡轮风扇大型超远程公务机,湾流V公务机,('公务机' 3),/item/%E6%B9%BE%E6%B5%81V%E5%85%AC%E5%8A%A1%E6%9C%BA
比奇390“首相”Ⅰ双发涡轮风扇轻型公务机,<em>比奇390“首相”Ⅰ双发涡轮风扇轻型公务机</em>,('比奇390“首相”Ⅰ双发涡轮风扇轻型公务机' 21),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=%E6%AF%94%E5%A5%87390%E2%80%9C%E9%A6%96%E7%9B%B8%E2%80%9D%E2%85%A0%E5%8F%8C%E5%8F%91%E6%B6%A1%E8%BD%AE%E9%A3%8E%E6%89%87%E8%BD%BB%E5%9E%8B%E5%85%AC%E5%8A%A1%E6%9C%BA
达索“猎鹰”900三发涡轮风扇远程公务机,猎鹰900,('900' 3),https://baike.baidu.com/item/%E7%8C%8E%E9%B9%B0900/7052811
“湾流”IV/G300／G350／G400／G450 双发涡轮风扇大型远程公务机,湾流IV公务机,('公务机' 3),/item/%E6%B9%BE%E6%B5%81IV%E5%85%AC%E5%8A%A1%E6%9C%BA
“西风”双发中型公务机,<em>公务机</em>,('公务机' 3),/item/CL-600%E5%85%AC%E5%8A%A1%E6%9C%BA
PZL-104Wilga单发活塞式轻型通用飞机,PZL-104Wilga单发活塞式轻型通用飞机,('PZL-104Wilga单发活塞式轻型通用飞机' 23),https://baike.baidu.com/item/PZL-104Wilga%E5%8D%95%E5%8F%91%E6%B4%BB%E5%A1%9E%E5%BC%8F%E8%BD%BB%E5%9E%8B%E9%80%9A%E7%94%A8%E9%A3%9E%E6%9C%BA
Robin DR400“小王子”/“海豚”/“少校”/“摄政王”单发活塞式轻型旅行飞机和教练机,<em>Robin DR400“小王子”/“海豚”/“少校”/“摄政王”单发活塞式轻型旅行飞机和教练机</em>,('Robin DR400“小王子”/“海豚”/“少校”/“摄政王”单发活塞式轻型旅行飞机和教练机' 47),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=Robin%20DR400%E2%80%9C%E5%B0%8F%E7%8E%8B%E5%AD%90%E2%80%9D%2F%E2%80%9C%E6%B5%B7%E8%B1%9A%E2%80%9D%2F%E2%80%9C%E5%B0%91%E6%A0%A1%E2%80%9D%2F%E2%80%9C%E6%91%84%E6%94%BF%E7%8E%8B%E2%80%9D%E5%8D%95%E5%8F%91%E6%B4%BB%E5%A1%9E%E5%BC%8F%E8%BD%BB%E5%9E%8B%E6%97%85%E8%A1%8C%E9%A3%9E%E6%9C%BA%E5%92%8C%E6%95%99%E7%BB%83%E6%9C%BA
Learjet 23双发涡喷轻型公务机,<em>Learjet 23双发涡喷轻型公务机</em>,('Learjet 23双发涡喷轻型公务机' 19),http://www.baidu.com/s?ie=utf-8&fr=bks0000&wd=Learjet%2023%E5%8F%8C%E5%8F%91%E6%B6%A1%E5%96%B7%E8%BD%BB%E5%9E%8B%E5%85%AC%E5%8A%A1%E6%9C%BA
Learjet 31双发涡扇轻型公务机,<em>31</em>,('31' 2),/item/%E5%88%A9%E5%B0%94%E5%96%B7%E6%B0%94-31%E8%A1%8C%E6%94%BF%E6%9C%BA
