5cc930ca831b973d657f10d1,Fi 167鱼雷轰炸机
5cc930ca831b973d657f10d2,R.VI轰炸机
5cc930ca831b973d657f10d3,D4Y彗星舰载俯冲轰炸机
5cc930ca831b973d657f10d4,G3M/九六式陆上攻击机
5cc930cb831b973d657f10d5,He 115水上轰炸机
5cc930cb831b973d657f10d6,Do 17轰炸机
5cc930cb831b973d657f10d7,Do 335箭式战斗机
5cc930cb831b973d657f10d8,G5N深山/13试陆基轰炸机
5cc930cb831b973d657f10d9,Ar 234闪电式轰炸机
5cc930cb831b973d657f10da,Bf 162轰炸机
5cc930cc831b973d657f10db,大湖BG-1
5cc930cc831b973d657f10dc,Do 217轰炸机
5cc930cc831b973d657f10dd,He 118俯冲轰炸机
5cc930cc831b973d657f10de,G8N连山重轰炸机
5cc930cc831b973d657f10df,He 177鹰狮式轰炸机
5cc930cc831b973d657f10e0,Ju 87斯图卡俯冲轰炸机
5cc930cd831b973d657f10e1,Ju 88轰炸机
5cc930cd831b973d657f10e2,He 111轰炸机
5cc930cd831b973d657f10e3,Hs 132轰炸机
5cc930cd831b973d657f10e4,Ju 188轰炸机
5cc930cd831b973d657f10e5,Ju 290轰炸机
5cc930ce831b973d657f10e6,Me 264轰炸机
5cc930ce831b973d657f10e7,D1A九四/九六式俯冲轰炸机
5cc930ce831b973d657f10e8,Ju 89轰炸机
5cc930ce831b973d657f10e9,Ki-66试作急降下爆撃机
5cc930ce831b973d657f10ea,D3A“99”式舰载俯冲轰炸机
5cc930cf831b973d657f10eb,Ki-48/99式双发轻爆击机
5cc930cf831b973d657f10ec,Ki-21/97式重爆击机
5cc930cf831b973d657f10ed,Ki-77长距离研究机 
5cc930cf831b973d657f10ee,Ki-67飞龙/四式重爆撃机 
5cc930cf831b973d657f10ef,Ki-51/九九式袭撃机
5cc930cf831b973d657f10f0,B6N天山舰上攻击机
5cc930cf831b973d657f10f1,乌拉尔轰炸机
5cc930cf831b973d657f10f2,G10N富士山轰炸机
5cc930cf831b973d657f10f3,Ki-91试作远距离爆撃机
5cc930d0831b973d657f10f4,P1Y 银河轰炸机
5cc930d0831b973d657f10f5,Ki-32/98式俯冲轰炸机
5cc930d0831b973d657f10f6,哈利法克斯轰炸机
5cc930d0831b973d657f10f7,BF2C单发单座双翼战斗机
5cc930d0831b973d657f10f8,DH98蚊式（Mosquito）轰炸机
5cc930d1831b973d657f10f9,A-16俯冲轰炸机
5cc930d1831b973d657f10fa,阿米奥-143（Amiot-143）轰炸机
5cc930d1831b973d657f10fb,巴特尔（Fairey Battle）轰炸机
5cc930d1831b973d657f10fc,Ki-30/97式俯冲轰炸机
5cc930d1831b973d657f10fd,阿米奥-340（Amiot-340）轰炸机
5cc930d2831b973d657f10fe,TSR-2轰炸机
5cc930d2831b973d657f10ff,阿米奥-354(Amiot-354)轰炸机
5cc930d2831b973d657f1100,A-12俯冲轰炸机
5cc930d2831b973d657f1101,强-6
5cc930d2831b973d657f1102,阿佛罗兰卡斯特重型轰炸机
5cc930d2831b973d657f1103,布里斯托“波弗特”式鱼雷轰炸机
5cc930d3831b973d657f1104,剑鱼式鱼雷轰炸机（Swordfish）
5cc930d3831b973d657f1105,“胜利者”中程战略轰略机
5cc930d3831b973d657f1106,F-107终极佩刀战斗机
5cc930d3831b973d657f1107,肖特斯特林（Short Stirling）轰炸机
5cc930d3831b973d657f1108,“布伦海姆”轻型轰炸机
5cc930d4831b973d657f1109,“火神”轰炸机
5cc930d4831b973d657f110a,维克斯威灵顿式中型轰炸机
5cc930d4831b973d657f110b,梭鱼式(Barracuda)鱼雷轰炸机
5cc930d4831b973d657f110c,曼彻斯特（Manchester）轰炸机
5cc930d4831b973d657f110d,PZL.30轰炸机
5cc930d4831b973d657f110e,Ca.90轰炸机
5cc930d5831b973d657f110f,PZL.38轰炸机
5cc930d5831b973d657f1110,雅克-2 轰炸机
5cc930d5831b973d657f1111,PZL.23轰炸机
5cc930d5831b973d657f1112,Ca.3 轰炸机
5cc930d5831b973d657f1113,PWS-19轰炸机
5cc930d5831b973d657f1114,BR.20轰炸机
5cc930d6831b973d657f1115,CANT Z.1007-翠鸟轰炸机
5cc930d6831b973d657f1116,Ca.4轰炸机
5cc930d6831b973d657f1117,PZL.37轰炸机
5cc930d6831b973d657f1118,雅克-6双引擎多用途飞机
5cc930d6831b973d657f1119,图-119轰炸机
5cc930d6831b973d657f111a,PZL.46轰炸机
5cc930d7831b973d657f111b,图-2/ANT-50轰炸机
5cc930d7831b973d657f111c,PZL.43轰炸机
5cc930d7831b973d657f111d,幻影IV轰炸机
5cc930d7831b973d657f111e,图-4公牛轰炸机
5cc930d7831b973d657f111f,阿米奥-350轰炸机
5cc930d8831b973d657f1120,佩-2轻轰炸机
5cc930d8831b973d657f1121,Pe-8/TB-7重型轰炸机
5cc930d8831b973d657f1122,雅克-4 型侦察/轰炸机
5cc930d8831b973d657f1123,M-50野蛮人轰炸机
5cc930d8831b973d657f1124,苏-34/鸭嘴兽战斗轰炸机
5cc930d9831b973d657f1125,水轰-5水上反潜轰炸机
5cc930d9831b973d657f1126,B-18轰炸机
5cc930d9831b973d657f1127,轰-5轰炸机
5cc930da831b973d657f1128,K-7巨型轰炸机
5cc930da831b973d657f1129,SB轰炸机
5cc930da831b973d657f112a,苏-7/装配匠-A战斗轰炸机
5cc930da831b973d657f112b,伊尔-28战术轰炸机
5cc930da831b973d657f112c,伊尔-4/Il-4/DB-3轰炸机
5cc930db831b973d657f112d,SBC俯冲轰炸机
5cc930db831b973d657f112e,B-1枪骑兵轰炸机
5cc930db831b973d657f112f,XB-70瓦尔基里轰炸机
5cc930db831b973d657f1130,T-1A“苍鹰”
5cc930db831b973d657f1131,比奇T-42“科奇斯”
5cc930db831b973d657f1132,N-9教练机
5cc930db831b973d657f1133,40F双座水上教练机
